Tipo;Categoría;Nombre;Dirección;C.Postal;Provincia;Municipio;Localidad;Nucleo;Teléfono 1;Teléfono 2;Teléfono 3;Fax;Email;web;Q Calidad
Restaurante / Bar;2;EL PANTANO;Carretera CTRA ABEJAR-MOLINOS DE DUERO (SIN SERVICIO CORREO);42146;Soria;Abejar;ABEJAR;ABEJAR;975184030;639600808;667929670;;campingurbion@gmail.com;www.campingurbion.com;
Restaurante / Bar;2;CINTORA;C/ LA YEDRA, 3;42153;Soria;Royo (El);ROYO (EL);;975271007;;;;;;
Restaurante;2;TORREMAR;Carretera CTRA. N-II, KM. 154;42248;Soria;Medinaceli;LODARES;LODARES;975326050;;;;;;
Restaurante / Bar;2;EL MADERO;CTRA. N-122, KM. 113,4;42113;Soria;Matalebreras;MATALEBRERAS;MATALEBRERAS;975090417;636668427;;;restauranteelmadero@hotmail.com;;
Restaurante;2;MARI CARMEN;CTRA. N-122, KM. 111;42113;Soria;Matalebreras;MATALEBRERAS;MATALEBRERAS;975383068;;;;hostalmcarmen@terra.com;;
Restaurante / Bar;2;CARLOS MARY;CTRA. N-II, S/N;42240;Soria;Medinaceli;MEDINACELI;ESTACION;975326014;609858901;;;;;
Restaurante;2;CADOSA;CARRETERA  N-122, KM. 146;42004;Soria;Soria;SORIA;SORIA;975211502;;;;;;
Restaurante / Bar;1;EL CARRASCAL;REAL, 13;42320;Soria;Langa de Duero;LANGA DE DUERO;;975353105;;;;;;
Restaurante / Bar;2;MESON EL PORTALON;REAL, 2;42140;Soria;San Leonardo de Yagüe;SAN LEONARDO DE YAGÜE;SAN LEONARDO DE YAGÜE;975376427;;;;blancacarazosanz@gmail.com;;
Restaurante / Bar;2;EL CIERVO;CTRA. VALLADOLID, S/N;42192;Soria;Villaciervos;VILLACIERVOS;;975280023;;;;;;
Restaurante;1;FUENTEFRIA;LA SOLEDAD,S/N;42146;Soria;Abejar;ABEJAR;;975373198;;;;;;
Restaurante;2;MATEO'S;SAN LAZARO, S/N;42200;Soria;Almazán;ALMAZAN;;975301400;;;;;;
Restaurante / Bar;2;CASA VALLECAS;CALLE REAL, 16;42360;Soria;Berlanga de Duero;BERLANGA DE DUERO;BERLANGA DE DUERO;975343033;975343136;;;info@casavallecas.com;;
Restaurante / Bar;1;GOYO;RAMON BENITO ACEÑA, 2;42162;Soria;Garray;GARRAY;GARRAY;975252007;;;;;;
Restaurante;1;CALIFORNIA;CARRETERA DE LOGROÑO,9;42004;Soria;Soria;SORIA;;975227138;;;;;;
Restaurante / Bar;3;MAROTO;ESPOLON, PASEO, 20;42001;Soria;Soria;SORIA;;975224086;975224087;;;;;
Restaurante / Bar;1;LAS VEGAS;MANUEL CAMARA RODRIGO, 35;42157;Soria;Covaleda;COVALEDA;COVALEDA;975370341;620594891;;;paquisanmi@gmail.com;;
Restaurante / Bar;1;AVENIDA;AVDA. JUAN CARLO I,  14;42300;Soria;Burgo de Osma-Ciudad de Osma;BURGO DE OSMA (EL);BURGO DE OSMA (EL);975341028;;;;;;
Restaurante;2;TORRES II;SAN PEDRO,  24-26;42140;Soria;San Leonardo de Yagüe;SAN LEONARDO DE YAGÜE;SAN LEONARDO DE YAGÜE;975376162;665769751;;;;;
Restaurante;1;VENTA CIDONES;CTRA. SAGUNTO-BURGOS, S/N;42143;Soria;Cidones;CIDONES;CIDONES;975272007;;;;;;
Restaurante;2;VIRREY PALAFOX;UNIVERSIDAD, 7;42300;Soria;Burgo de Osma-Ciudad de Osma;BURGO DE OSMA (EL);BURGO DE OSMA (EL);975340222;;;;info@virreypalafox.com;;
Restaurante / Bar;2;MESON TITO;REINA SOFIA, 30;42150;Soria;Vinuesa;VINUESA;VINUESA;975378227;975378006;;;;;
Restaurante;2;ANEXO VIRREY PALAFOX;MARQUES DE VADILLO, 25;42300;Soria;Burgo de Osma-Ciudad de Osma;BURGO DE OSMA (EL);BURGO DE OSMA (EL);975340801;;;;restaurante@virreypalafox.com;;
Restaurante / Bar;2;ANTONIO;AVDA. VALLADOLID, 98;42330;Soria;San Esteban de Gormaz;SAN ESTEBAN DE GORMAZ;SAN ESTEBAN DE GORMAZ;975350424;975350385;;975350385;;;
Restaurante / Bar;2;EL VENTORRO;AVENIDA  MARIANO VICEN, 33;42003;Soria;Soria;SORIA;SORIA;975223754;975229775;;;;;
Restaurante / Bar;1;J.J.;Calle REAL 11;42156;Soria;Salduero;SALDUERO;SALDUERO;975378111;;;;;;
Restaurante / Bar;1;VISONTIUM;CTRA. LAGUNA NEGRA, S/N;42150;Soria;Vinuesa;VINUESA;;975378354;;;;;;
Restaurante / Bar;1;SABORES;GRAN VIA, 22;42200;Soria;Almazán;ALMAZAN;ALMAZAN;975302041;605625699;;;vigilaa@holmail.com;;
Restaurante / Bar;1;PASO DE LA SERRA;MONTE DE SANTA INES Y VERDUGAL,177;42150;Soria;Vinuesa;VINUESA;VINUESA;661619624;;;;;;
Restaurante / Bar;1;CASA ENGRACIA;RUIZ ZORRILLA, 3;42300;Soria;Burgo de Osma-Ciudad de Osma;BURGO DE OSMA (EL);BURGO DE OSMA (EL);660255304;678891544;;;rafitaestacion@gmail.com;;
Restaurante;2;GUARNI;CTRA. MADRID, S/N;42213;Soria;Baraona;BARAONA;;975301162;;;;;;
Restaurante;2;MESON DON PANCHO;BURGOS, 8;42157;Soria;Covaleda;COVALEDA;;975370396;;;;;;
Restaurante / Bar;2;PEDRO;ANTONIO MACHADO, 6-8;42200;Soria;Almazán;ALMAZAN;ALMAZAN;975300702;;;;;;
Restaurante / Bar;2;EL MAÑO;CALLEJA DEL BARRIO, 5;42149;Soria;Navaleno;NAVALENO;;975374262;;;;;;
Restaurante / Bar;2;IRUÑA PLAZA;PLAZA RAMON BENITO ACEÑA,   2;42002;Soria;Soria;SORIA;SORIA;975226831;610580858;;;;;
Restaurante / Bar;1;ANGEL;ANSELMO DE LA ORDEN, 20;42146;Soria;Abejar;ABEJAR;ABEJAR;975373131;;;;;;
Restaurante / Bar;3;VALONSADERO;MONTE VALONSADERO, S/N;42001;Soria;Soria;SORIA;SORIA;975180006;975180101;;;;;
Restaurante;2;SANTO DOMINGO II;VERGEL, PLAZA, 1;42002;Soria;Soria;SORIA;;975211717;;;;;;
Restaurante / Cafetería;1;LA GASOLINERA;AVDA. MADRID, 3;42200;Soria;Almazán;ALMAZAN;ALMAZAN;975300957;;;;;;
Restaurante;1;CASA TENE;AVDA. SALAZAR Y TORRES, 33;42200;Soria;Almazán;ALMAZAN;;975350583;;;;;;
Restaurante / Bar;1;LA VENTA DE TIERMES;YACIMIENTO ARQUEOLOGICO DE TIERMES;42341;Soria;Montejo de Tiermes;MONTEJO DE TIERMES;MONTEJO DE TIERMES;975352055;608830357;;;gerente@hoteltermes.com;www.hoteltermes.com;
Restaurante / Bar;2;VIRGINIA;CAMPOS LAVADERO, S/N;42150;Soria;Vinuesa;VINUESA;;975378046;;;;;;
Restaurante;1;MESON EL HACHERO;REAL, 41;42149;Soria;Navaleno;NAVALENO;;975374160;;;;;;
Restaurante / Bar;3;CAMPOS DE CASTILLA;REAL, 1;42190;Soria;Soria;CASAS (LAS);CASAS (LAS);975226600;651497470;;;;;
Restaurante / Bar;2;CASA ABEL;TRAS LA IGLESIA, 2;42162;Soria;Garray;GARRAY;GARRAY;975252219;;;;;;
Restaurante / Bar;2;MESON LAGUNA NEGRA;CASTILLO DE VINUESA, S/N;42150;Soria;Vinuesa;VINUESA;;975378256;;;;;;
Restaurante / Bar;1;PEÑA GAMELLA;PLAYA PEÑA GAMELLA;42145;Soria;Cidones;HERREROS;HERREROS;671716378;;;;;;
Restaurante / Cafetería / Bar;2;RUNAS;NUMANCIA, 4;42001;Soria;Soria;SORIA;SORIA;975122181;;;;;;
Restaurante / Cafetería;2;NUEVA ERA;PASEO DE SANTA BARBARA, 9;42005;Soria;Soria;SORIA;SORIA;975213334;;;;;;
Restaurante / Bar;1;CASA FLORENCIA;PENITENCIA, S/N;42313;Soria;Quintanas de Gormaz;QUINTANAS DE GORMAZ;;975340595;;;;;;
Restaurante;1;MESON CASTILLA;HURTADO DE MENDOZA, 17;42200;Soria;Almazán;ALMAZAN;;975301611;;;;;;
Restaurante / Bar;2;CAMPING COBIJO;CARRETERA MONTENEGRO DE C.;42150;Soria;Vinuesa;VINUESA;;975378331;975378332;;;;;
Restaurante / Bar;2;EL FOGON DEL SALVADOR;PLAZA DEL SALVADOR,1;42002;Soria;Soria;SORIA;SORIA;975230194;975230979;;975230378;;;
Restaurante;1;CHINATOWN II;NICOLAS RABAL, 5;42003;Soria;Soria;SORIA;SORIA;975211835;;;;;;
Restaurante;1;LAS GRULLAS;GERARDO DIEGO;42250;Soria;Arcos de Jalón;ARCOS DE JALON;;975320031;;;;;;
Restaurante;1;DON RODRIGO ASADOR;SAN PEDRO VIEJO, S/N;42140;Soria;San Leonardo de Yagüe;SAN LEONARDO DE YAGÜE;;975376609;975376635;;;;;
Restaurante / Bar;1;PILAR;SAN PEDRO, 42;42140;Soria;San Leonardo de Yagüe;SAN LEONARDO DE YAGÜE;;975376380;;;;;;
Restaurante;2;EL CONCURSO;CARRETERA DE MOLINOS, S/N;42146;Soria;Abejar;ABEJAR;ABEJAR;975373361;;;;;;
Restaurante / Bar;1;CUEVA GALIANA;CAMPING CAÑON DEL RIO LOBOS;42317;Soria;Ucero;UCERO;UCERO;975363565;;;;;;
Restaurante / Cafetería / Bar;2;DON JAMON;PASEO DE SANTA BÁRBARA, 13;42005;Soria;Soria;SORIA;SORIA;975214819;;;;;;
Restaurante / Bar;1;EL GRANERO;YEDRA,10;42240;Soria;Medinaceli;MEDINACELI;CENTRO;975326189;;;;;;
Restaurante / Bar;1;SAN MARTIN;PLAZA MARTIN XIMENEZ, 3;42156;Soria;Molinos de Duero;MOLINOS DE DUERO;MOLINOS DE DUERO;975378442;;;975378477;faginea@hotmail.com;www.hsanmartin.com;
Restaurante;1;MESON DE LA CERAMICA;SANTA ISABEL, 2;42240;Soria;Medinaceli;MEDINACELI;CENTRO;975326381;;;;;;
Restaurante / Bar;1;COSIN;PLAZA MAYOR, 3;42120;Soria;Gómara;GOMARA;;975380107;;;;;;
Restaurante;3;HOTEL LEONOR;PASEO DEL MIRON S/N;42005;Soria;Soria;SORIA;;975220250;;;975229953;;;
Restaurante;1;EL MOLINO;;42176;Soria;Villar del Río;VILLAR DEL RIO;;975185226;;;;;;
Restaurante;2;MIO CID;LOPEZ PANDO, 38;42330;Soria;San Esteban de Gormaz;SAN ESTEBAN DE GORMAZ;SAN ESTEBAN DE GORMAZ;975351190;975351191;;;;;
Restaurante / Bar;2;LA POSADA;PLAZA DE SAN CLEMENTE,6;42002;Soria;Soria;SORIA;;975223603;;;;;;
Restaurante / Bar;1;CASA AREVALO;DUQUES DE SORIA, 4;42003;Soria;Soria;SORIA;SORIA;975225832;;;;;;
Restaurante;1;DON JULIAN;PASEO DE SANTA BARBARA, 11;42004;Soria;Soria;SORIA;SORIA;975231758;;;;;;
Restaurante / Bar;1;REFUGIO DE PESCADORES;PARAJE EL REFUGIO;42157;Soria;Covaleda;COVALEDA;;975370166;;;;;;
Restaurante / Bar;1;QUINTANARES;LAS ERAS, 11;42194;Soria;Rioseco de Soria;RIOSECO DE SORIA;RIOSECO DE SORIA;975365936;;;;;;
Restaurante / Cafetería;1;LA LADERA;Autovia AUTOVIA DE ARAGON, KM. 174,500;42259;Soria;Arcos de Jalón;MONTUENGA DE SORIA;MONTUENGA DE SORIA;975320673;975320613;;975320690;;;
Restaurante;1;EL CHISPO;REAL, 15;42140;Soria;San Leonardo de Yagüe;SAN LEONARDO DE YAGÜE;;975376059;;;;;;
Restaurante / Bar;2;PISCINAS;AVDª. DE SORIA, S/N;42200;Soria;Almazán;ALMAZAN;;975300049;;;;;;
Restaurante / Bar;1;PIQUERAS;MARQUES DE VADILLO, 29;42160;Soria;Almarza;ALMARZA;ALMARZA;975250272;;;;;;
Restaurante / Bar;1;CEBOLLERA;PARAJE LA RAÑE S/N;42165;Soria;Valdeavellano de Tera;VALDEAVELLANO DE TERA;;975271338;975271339;;;;;
Restaurante / Bar;1;CAMPO DE GOMARA;RAMON AGUINAGA S/N;42120;Soria;Gómara;GOMARA;;975380178;;;;;;
Restaurante / Bar;1;EL CID;REAL, 2;42320;Soria;Langa de Duero;LANGA DE DUERO;LANGA DE DUERO;975353042;610020623;;;;;
Restaurante / Bar;2;CONDE DUQUE;CTRA. DE VALLADOLID, S/N;42190;Soria;Golmayo;GOLMAYO;GOLMAYO;975240401;;;;;;
Restaurante;1;LA CHISTERA;C/ALBERCA, 4;42002;Soria;Soria;SORIA;SORIA;975212936;;;;info@lachistera,es;www.lachistera.es;
Restaurante;1;VENTA DE CORPES;REAL, 39;42328;Soria;Castillejo de Robledo;CASTILLEJO DE ROBLEDO;;975355030;;;;;;
Restaurante;2;TERMES;CTRA. TIERMES, S/N;42341;Soria;Montejo de Tiermes;MONTEJO DE TIERMES;;975186209;;;975186209;;;
Restaurante / Bar;1;PISCINAS;CTRA. VALDAZO, S/N;42320;Soria;Langa de Duero;LANGA DE DUERO;LANGA DE DUERO;975353082;;;;;;
Restaurante / Cafetería;2;PUENTE REAL;CTRA. NAC. 122 KM. 214;42300;Soria;Burgo de Osma-Ciudad de Osma;BURGO DE OSMA (EL);;975341278;975341229;;975341250;;;
Restaurante / Cafetería / Bar;2;TORRES;MAGDALENA, 4;42140;Soria;San Leonardo de Yagüe;SAN LEONARDO DE YAGÜE;SAN LEONARDO DE YAGÜE;975376162;665769751;;;;;
Restaurante / Bar;1;CUATRO VIENTOS;MARQUES DE VADILLO, 36;42160;Soria;Almarza;ALMARZA;;975250165;;;;;;
Restaurante / Bar;1;TORREBLANCA;NICOLAS ASENJO, 79;42158;Soria;Duruelo de la Sierra;DURUELO DE LA SIERRA;DURUELO DE LA SIERRA;975371481;649831877;;;hostal.torreblanca.duruelo@gamil.com;;
Restaurante / Bar;2;URBION;AVDA. DE LA CONSTITUCION, 20;42150;Soria;Vinuesa;VINUESA;VINUESA;975377477;;;;info@hostalurbionvinuesa.com;;
Restaurante / Bar;2;MORENO;AVDA. DE VALLADOLID, 3;42330;Soria;San Esteban de Gormaz;SAN ESTEBAN DE GORMAZ;;975350217;;;;;;
Restaurante;2;NICO;CTRA. N-II, KM. 150;42240;Soria;Medinaceli;MEDINACELI;;975326011;;;975326 474;;;
Restaurante / Bar;1;PALOMAR;TRAVESIA TIRADOR, Nº 22;42193;Soria;Calatañazor;CALATAÑAZOR;;975183284;;;;;;
Restaurante / Cafetería;2;LA VENTA DE VALCORBA;CARRETERA NACIONAL 122,  KM 147;42005;Soria;Soria;SORIA;SORIA;975220625;672186082;;975223792;hostalvalcorba@gustumareas.com;;
Restaurante;3;SALONES ROSALEDA;RONDA ELOY SANZ VILLA, 4-6;42003;Soria;Soria;SORIA;;975220250;;;;;;
Restaurante;2;LOS INFANTES;LA PISTA, S/N;42110;Soria;Ólvega;OLVEGA;;976645387;;;;;;
Restaurante;2;EL MIRADOR;MARQUES DE VADILLO Nº 10;42300;Soria;Burgo de Osma-Ciudad de Osma;BURGO DE OSMA (EL);;975360408;;;;;;
Restaurante / Bar;1;EL BERROCAL;CANTARRANAS, 4;42153;Soria;Royo (El);ROYO (EL);;975271040;;;;;;
Restaurante;1;DE LA ABUELA;CAMINO TORRESUSO Nº 41;42341;Soria;Montejo de Tiermes;MONTEJO DE TIERMES;;975186201;975186118;;;;;
Restaurante;1;PICORZO;PLAZA HERMANOS SANZ, S/N;42166;Soria;Sotillo del Rincón;SOTILLO DEL RINCON;;975273179;;;;;;
Restaurante / Bar;2;DOÑA JUANA;AVDA. DE SORIA, S/N;42100;Soria;Ágreda;AGREDA;;976647216;;;;;;
Restaurante;1;CALATAÑAZOR;REAL, Nº 12;42193;Soria;Calatañazor;CALATAÑAZOR;;975183642;;;;;;
Restaurante;2;ENTRERROBLES;CTRA. MOLINOS-VALDEAVELLANO DE T.;42165;Soria;Valdeavellano de Tera;VALDEAVELLANO DE TERA;;975180800;;;;;;
Restaurante / Bar;2;LOS LEONES;LOS LEONES, 15;42360;Soria;Berlanga de Duero;BERLANGA DE DUERO;BERLANGA DE DUERO;622344716;;;;;;
Restaurante;3;LA GALIANA;ALFONSO VIII, 10;42000;Soria;Soria;SORIA;;975226211;;;;;www.hotelalfonsoviiisoria.com;
Restaurante / Bar;2;LAS NIEVES;RAFAEL GARCIA Nº 20;42156;Soria;Salduero;SALDUERO;SALDUERO;975378417;;;;;;
Restaurante / Bar;1;LA GONDOLA;ARCA REAL 56;47008;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983233392;;;;;;
Restaurante / Bar;1;AVENIDA;AVDª DE PORTUGAL, 1;47100;Valladolid;Tordesillas;TORDESILLAS;;983770771;;;;;;
Restaurante / Bar;2;LOS MARINOS;CTRA. ADANERO-GIJON, KM. 148;47410;Valladolid;Olmedo;OLMEDO;OLMEDO;983600040;696007937;;;;;
Restaurante;2;ZAMORA;CORREOS 5 Y 7;47001;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983330071;983370614;;;;;
Restaurante;2;LA GOYA;PUENTE COLGANTE 79;47014;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983355724;983340023;;983355724;;;
Restaurante / Bar;2;EL GALLO ROJO;CTRA. MADRID, KM. 168;47250;Valladolid;Mojados;MOJADOS;*DISEMINADO*;983607260;;;;;;
Restaurante;2;MADRID;CLAUDIO MOYANO, 2;47400;Valladolid;Medina del Campo;MEDINA DEL CAMPO;MEDINA DEL CAMPO;983813993;983810983;983252069;983803630;reservas@hotellamota.es;www.hotellamota.es;
Restaurante;2;CONTINENTAL;Plaza MAYOR 15;47400;Valladolid;Medina del Campo;MEDINA DEL CAMPO;MEDINA DEL CAMPO;633579979;;;;restaurantecontinental@hotmail.com;;
Restaurante;2;EL ARTE;RINCONADA, PLAZA, 2;47400;Valladolid;Medina del Campo;MEDINA DEL CAMPO;MEDINA DEL CAMPO;660448450;;;;;;
Restaurante;1;VIKY;PLAZA MAYOR, 14;47100;Valladolid;Tordesillas;TORDESILLAS;TORDESILLAS;680364889;;;;;;
Restaurante;1;EL MADRILEÑO;CTRA. ADANERO-GIJON;47680;Valladolid;Mayorga;MAYORGA;;983751151;;;;;;
Restaurante;2;MONACO;CALIXTO FERNANDEZ DE LA TORRE 3;47001;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983350121;;;;;;
Restaurante;1;LA FRONTERA;CTRA. BURGOS-PORTUGAL, 51;47150;Valladolid;Alaejos;ALAEJOS;;983867289;;;;;;
Restaurante / Bar;1;HERBE;CORREOS 6;47001;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983330076;983273971;;;info@restauranteherbe.com;www.restauranteherbe.com;
Restaurante;1;MESON LA PEQUEÑA;FUENTE EL SOL 2;47009;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983330362;;;;;;
Restaurante;2;LA CRIOLLA;CALIXTO FERNANDEZ DE LA TORRE 2;47001;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983330370;9833373822;;983374987;oficina@restaurantelacriolla.es;www.restaurantelacriolla.es;
Restaurante;2;CASA PEÑA;ONESIMO REDONDO, 11;47600;Valladolid;Villalón de Campos;VILLALON DE CAMPOS;VILLALON DE CAMPOS;983740823;607667830;695791147;;;;
Restaurante;1;EL CENTRO;Calle DERECHA AL COSO, 16;47300;Valladolid;Peñafiel;PEÑAFIEL;PEÑAFIEL;983880003;;;;;;
Restaurante;1;SANABRIA;LOPE DE VEGA, AVENIDA, 34;47400;Valladolid;Medina del Campo;MEDINA DEL CAMPO;MEDINA DEL CAMPO;983801777;;;;;;
Restaurante;2;JUAREZ;Carretera CTRA. MADRID-CORUÑA, KM. 183;47100;Valladolid;Tordesillas;TORDESILLAS;TORDESILLAS;983770360;;;;;;
Restaurante / Bar;1;LA VINATERÍA DE MARÍA;MARINA ESCOBAR 1;47001;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983046257;693803770;;;mariajosehernandezmendez@yahoo.es;;
Restaurante;1;ASADOS ALONSO;Calle DERECHA AL COSO 14;47300;Valladolid;Peñafiel;PEÑAFIEL;PEÑAFIEL;983880834;983881249;;;;;
Restaurante;1;CASA BECARES;Calle ONESIMO REDONDO,12;47600;Valladolid;Villalón de Campos;VILLALON DE CAMPOS;VILLALON DE CAMPOS;983740167;;;;;;
Restaurante;1;ALEGRIA;Plaza HISPANIDAD, PLAZA, 26;47400;Valladolid;Medina del Campo;MEDINA DEL CAMPO;MEDINA DEL CAMPO;983800272;;;;;;
Restaurante;1;GALVAN;CTRA. MADRID-CORUÑA;47100;Valladolid;Tordesillas;TORDESILLAS;;983770773;;;;;;
Restaurante;1;MENDO;CTRA. MADRID,11;47410;Valladolid;Olmedo;OLMEDO;;983600144;983600372;;;;;
Restaurante;1;EL GALGO;CTRA. MADRID, KM. 141'500;47210;Valladolid;Ataquines;ATAQUINES;;983815295;;;;;;
Restaurante;2;LOS ALAMOS;Paseo ISABEL LA CATOLICA, PASEO, S/N;47003;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983351760;;;;;;
Restaurante / Bar;2;GALICIA;CTRA. MADRID-CORUÑA, KM. 216;47860;Valladolid;Villardefrades;VILLARDEFRADES;;983723541;983723527;;;;;
Restaurante;2;EL BOHIO;CTRA. DEL PINAR, KM. 10;47130;Valladolid;Simancas;SIMANCAS;RIBERA DE DUERO;983590055;;;;;;
Restaurante;2;MACRINO;Calle MARINA ESCOBAR 1;47001;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983206796;;;;;;
Restaurante;1;LA ABUELA;LAS GUINDALERAS;47151;Valladolid;Boecillo;BOECILLO;BODEGAS (LAS);983554252;;;;;;
Restaurante;1;ALPE;CTRA. MADRID, KM. 165;47250;Valladolid;Mojados;MOJADOS;MOJADOS;983607102;;;;;;
Restaurante;1;SAN PEDRO;LAS GUINDALERAS;47151;Valladolid;Boecillo;BOECILLO;BODEGAS (LAS);983552078;;;;;;
Restaurante;2;SANTA ANA;CTRA. ADANERO-GIJON, KM. 268;47680;Valladolid;Mayorga;MAYORGA;;983751157;;;;;;
Restaurante;1;PINTADO;GALLEGOS 4;47002;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983303131;;;;;;
Restaurante;2;RANCHO GRANDE;PARAMO DE SAN ISIDRO 14;47012;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983000000;983204432;;983294860;;;
Restaurante;1;LA NIETA;Calle EXTRARRADIO;47194;Valladolid;Fuensaldaña;FUENSALDAÑA;FUENSALDAÑA;983583003;;;983583138;;;
Restaurante;1;EL PILAR;CTRA. SEGOVIA, KM. 36;47164;Valladolid;San Miguel del Arroyo;SAN MIGUEL DEL ARROYO;SAN MIGUEL DEL ARROYO;983697083;;;;;;
Restaurante;1;PEÑAFIEL;AVDª. ESCALONA, 1;47300;Valladolid;Peñafiel;PEÑAFIEL;PEÑAFIEL;983881950;;;;;;
Restaurante / Cafetería;2;ALOHA;CTRA. BOECILLO,48;47150;Valladolid;Viana de Cega;VIANA DE CEGA;VIANA DE CEGA;983554322;;;;;;
Restaurante;1;YUGO DE CASTILLA;LAS GUINDALERAS;47151;Valladolid;Boecillo;BOECILLO;BODEGAS (LAS);983554225;983552443;;;;;
Restaurante / Bar;2;TABERNA DEL HIDALGO;PARAISO, 4;47003;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983290785;;;;tabernahidalgo@terra.es;www.tabernadelhidalgo.es;
Restaurante / Bar;1;DANVER;SAN ISIDRO, PASEO, 77;47012;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983472476;675315266;;;icasaso85@hotmail.com;;
Restaurante;1;EL CORRALILLO;CORRALILLO PLAZA, 9;47300;Valladolid;Peñafiel;PEÑAFIEL;PEÑAFIEL;983880733;654337318;;;mesonelcorralillo@gmail.com;;
Restaurante;1;LA SORBONA;Paraje PARAJE EL BARRERO;47194;Valladolid;Fuensaldaña;FUENSALDAÑA;FUENSALDAÑA;983583077;;;;;;
Restaurante;1;EL CARDIEL;EL CARDIEL;47150;Valladolid;Viana de Cega;VIANA DE CEGA;VIANA DE CEGA;983554044;;;;;;
Restaurante;2;MESON EL PARAMO;CTRA. LEON, KM. 112;47620;Valladolid;Villanubla;VILLANUBLA;;983560061;;;;;;
Restaurante;1;FORMOSA;SAN FELIPE NERI 3;47002;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983309438;;;;;;
Restaurante;2;EL ARCHIVO;MIRABETE, 15;47130;Valladolid;Simancas;SIMANCAS;SIMANCAS;983590114;;;;;;
Restaurante;1;EL ESPACIO;RUEDA, CARRETERA, 59;47008;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983235957;;;;;;
Restaurante;1;EL BODEGON;Calle DERECHA AL SALVADOR, 16;47300;Valladolid;Peñafiel;PEÑAFIEL;PEÑAFIEL;983880743;;;;;;
Restaurante / Bar;1;MESÓN EL PARADOR;Carretera CTRA. MEDINA DE RIOSECO-TORO, KM. 11,700;47830;Valladolid;Tordehumos;TORDEHUMOS;TORDEHUMOS;620428533;665975178;;;;;
Restaurante;2;CERVANTES;RASTRO 6;47001;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983306138;;;983308553;;;
Restaurante;1;BODEGAS CASTRONUEVO;Calle LA COTARRA;47171;Valladolid;Castronuevo de Esgueva;CASTRONUEVO DE ESGUEVA;CASTRONUEVO DE ESGUEVA;;;;;;;
Restaurante / Bar;2;MANOLIN;ESPERANZA, CAMINO, 34;47007;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983475278;659966842;;;manolin@restaurantemanolin.es;;
Restaurante / Bar;2;EL LAGAR DE VENANCIO;TRADUCTORES 18;47009;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983-334344;983-338344;;;;;
Restaurante;1;LOS CHOPOS;GIJON, CARRETERA, KM. 194;47009;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983335015;;;;;;
Restaurante;2;COLOMBO;EBANISTERIA 2;47002;Valladolid;Valladolid;VALLADOLID;VALLADOLID;669623892;;;;;;
Restaurante;1;JAC;PLAZA MAYOR, 11;47340;Valladolid;Sardón de Duero;SARDON DE DUERO;;983680301;;;;;;
Restaurante;1;CARTUJO;PUELLES, 5;47420;Valladolid;Íscar;ISCAR;;;;;;;;
Restaurante / Cafetería;2;EL PINARILLO;CTRA. VIANA, 1;47152;Valladolid;Valladolid;PUENTE DUERO-ESPARRAGAL;PINARILLO (EL);983405409;;;;;;
Restaurante;2;LOPE DE VEGA;PERU 5;47004;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983302059;;;;;;
Restaurante;2;MESON ARANDINO;EMBAJADORES 56;47013;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983230016;;;;;;
Restaurante / Bar;2;MARCOS;CTRA. SALAMANCA,  KM. 181;47510;Valladolid;Alaejos;ALAEJOS;ALAEJOS;983867095;;;;info@hostalmarcos.es;www.hostalmarcos.es;
Restaurante;2;CUBERITO;JOSE MARIA LACORT 8;47002;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983290035;;;;;;
Restaurante;1;BRASERIA MOLINO ROJO;GABILONDO 15;47007;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983231946;;;;;;
Restaurante / Bar;2;BOXING;ESPERANZA, CAMINO, 45;47007;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983278768;;;;;;
Restaurante;2;SIDRERÍA EL POZO SANTA BÁRBARA;RAMON PRADERA, AVENIDA, S/N;47009;Valladolid;Valladolid;VALLADOLID;VALLADOLID;983373607;;;983362485;recepcion@hotelferia.com;www.hotelferia.com;
